发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
济南市天桥区人民检察,05月29日10:42,来自360安全浏览器, #天检播报#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质O检察日报​,0,0,1,0
蚌埠检察,05月29日10:40,来自360安全浏览器, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,0,0,0
宜昌发布,05月29日10:38,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,3,1,2
陕西生态环境,05月29日10:36,来自HUAWEIMate10Pro, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,2,0,0
重庆江津法院,05月29日10:32,来自OPPOReno5Pro5G, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,11,5
CCTV等着我,05月29日10:32,来自iPhoneX, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,2,1,29
云南日报,05月29日10:32,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​（人民日报）  ,0,1,0,11
湖南高院,05月29日10:30,来自微博视频号, #今年我国已痛失15位院士#今年以来，我国已痛失15位两院院士。闵桂荣、彭士禄、周又元、周毓麟、袁隆平、吴孟超……他们献身科研，呕心沥血，转发致敬，缅怀！#两院院士大会#L享重庆的微博视频​,0,1,1,2
泰州气象,05月29日10:30,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​,0,0,0,1
河北日报,05月29日10:30,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​  ,0,4,0,18
上海嘉定,05月29日10:28,来自微博weibo.com, 【致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…...网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓（人民日报）​​​​  ,0,1,0,10
新闻晨报,05月29日10:23,来自微博weibo.com, 【#袁隆平生前选好的稻种已发芽#，刚长出第一片嫩叶】5月22日13时07分，科学家袁隆平走完91岁的人生。这时，长沙市东北角的一块农田里，他最后选好的稻种刚播下一半。这是袁隆平为实现亩产1200公斤而亲自部署的攻关项目。作为湖南杂交水稻研究中心栽培室主任，李建武自5月10日从海南回来就在专心筹备播种任务，并确定22日播种。袁隆平去世后的第七天，他的学生李建武发现，长沙郊外那片试验田里，稻种已经发芽，长出了第一片嫩叶。（上观新闻）O网页链接  ,0,25,12,256
郓城县人民检察院,05月29日10:20,来自nova5iPro, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,0,0,0
参考消息,05月29日10:20,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​（@人民日报）  ,0,77,16,291
重庆晚报,05月29日10:17,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​​（人民日报）  ,0,3,0,7
溧水发布,05月29日10:13,来自iPhone客户端, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​​​,0,0,0,0
武汉交通广播,05月29日10:13,来自微博视频号, 【#这就是中国院士的精神#】对祖国的一腔赤诚，对事业的无限执着，对创新的不懈追寻，对人类的永恒关爱......人一生追求的到底是什么？钱学森、于敏、袁隆平、吴孟超……他们给出了最可敬的答案↓↓致敬共和国院士，让当科学家成为更多孩子的梦想，让未来科学的浩瀚星空群星闪耀！#两院院士大会#L人民日报的微博视频  ,0,6,0,8
湖南日报,05月29日10:09,来自iPhone客户端, #今年我国已痛失15位院士#今年以来，我国已痛失15位两院院士。闵桂荣、彭士禄、周又元、周毓麟、袁隆平、吴孟超……他们献身科研，呕心沥血，转发致敬，缅怀！L享重庆的微博视频​,0,3,0,11
埇桥检察,05月29日10:06,来自HUAWEIP30Pro, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】,0,0,3,0
北京大兴消防,05月29日10:05,来自HUAWEIMate20, 🙏🙏🙏【一句话一辈子！一组海报忆袁老】音容宛在，功勋永存；先生千古，国士无双！听8位袁隆平院士生前同事、朋友、学生，讲述与袁老相处的点点滴滴，铭记这位伟大的科学家。@红网​​​,0,2,3,2
无锡新闻广播,05月29日10:05,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！（江苏气象）L新华网的微博视频​,0,0,0,0
陇南发布,05月29日10:00,来自HUAWEIP40Pro+5G, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,3,0,1
三亚广播电视台,05月29日09:59,来自360安全浏览器, #三亚头条新闻#【稻花香千里多希望你依然行走在田间】手捧鲜花，一阵清风吹过，花朵迎风摇动，空气里满是泥土的香气，大家像提前约好了一样，谁都没有说话，默默地三鞠躬……5月28日13时许，记者在国家杂交水稻工程技术研究中心海南基地看到，自发前来祭奠袁隆平的市民群众络绎不绝，人群中有头发花白的老人，有结伴而行的学生，也有随父母来的孩子。O网页链接  ,0,0,0,0
上海奉贤发布,05月29日09:59,来自iPhoneXS, 【袁隆平爷爷和古华中学有这样一段缘——孩子们想你了……】5月22日，“杂交水稻之父”、“共和国勋章”获得者袁隆平与世长辞。惊闻噩耗，古华中学全体师生陷入深深的悲痛之中。学校于5月24日至28日开展了“做一粒好种子——致敬英雄”的主题教育活动，表达对袁隆平院士的深切缅怀与追思。O袁隆平爷爷和古华中学有这样一段缘——孩子们想你了……  ,0,2,0,0
极目新闻,05月29日09:58,来自微博视频号, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”#袁隆平#，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来美好生活是因为有科学家在奋斗。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓（人民日报）L极目视频的微博视频  ,0,105,26,1222
江西发布,05月29日09:58,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,3,1,7
钟山清风,05月29日09:56,, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​（人民日报）  ,0,1,1,3
知音汉阳,05月29日09:53,来自HUAWEIMate9Pro, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​（人民日报）  ,0,0,0,0
江苏气象,05月29日09:52,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​,0,0,1,1
南充顺庆检察,05月29日09:51,来自微博视频号, 【小伙用万颗“微笑米粒”画出袁隆平头像】赵龙是长春市一位创作人。袁隆平逝世后，他历时一天用万颗“微笑米粒”画出袁老的头像，在网上发布后感动了无数网友。赵龙说，每一颗“微笑米粒”都代表着袁爷爷的汗水，袁爷爷才是我们年轻一代最值得去追的“星”。他用这种形式表达致敬和缅怀。#万颗微笑米粒画出袁隆平头像#@中国日报L中国日报的微博视频  ,0,0,0,0
中国教育电视台,05月29日09:49,来自微博视频号, 【致敬#衣食住行背后的院士天团#Q版“农学天团】我们曾经历过“什么都要票，没有票寸步难行”的年代，但现在那一张张粮票、肉票都变成珍藏在本子里的一个个回忆。“杂交水稻之父”袁隆平带我们认识地球与农业信息科学专家孙九林、羊与羊毛学专家刘守仁、菌物学家李玉、鱼类遗传育种专家刘少军、园艺学专家吴明珠、蔬菜育种专家邹学校、作物遗传育种专家程顺和、作物遗传育种学家盖钧镒。是他们以及千千万万的农业人，数十年耕耘和付出，才换来我们餐桌上粮食菜品的极大丰富。#美好生活是因为有科学家在奋斗# #2021两院院士大会#L中国教育电视台的微博视频  ,0,0,0,8
财富中文网,05月29日09:47,来自微博视频号, 【#今年我国已痛失15位院士#】今年，已有15位院士相继离我们而去。闵桂荣、彭士禄、周又元、周毓麟、袁隆平、吴孟超……他们一生呕心沥血，不懈追寻，奉献祖国。斯人已逝，但精神永存。今天，一起致敬国之脊梁。L享重庆的微博视频​,0,0,0,11
河北共青团,05月29日09:47,来自微博视频号, 她是我国西瓜甜瓜育种领域唯一的院士，在西南大学时与袁隆平同届！西瓜、哈密瓜因她更甜美！（国家记忆）#衣食住行背后的院士天团# #美好生活是因为有科学家在奋斗#L河北共青团的微博视频#一起学党史#​,0,7,2,156
烟台市文化和旅游局,05月29日09:46,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​@人民日报  ,0,2,0,2
华广网--中国华艺广播公司,05月29日09:46,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​,0,0,0,1
央广军事,05月29日09:46,来自微博weibo.com, 【致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…...网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓（人民日报）​,0,2785,177,3198
吉林共青团,05月29日09:45,, #吉团分享#【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…​​​,0,3,2,7
贵州长安网,05月29日09:43,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​​​,0,3,1,2
上海反邪教,05月29日09:42,来自iPhone客户端, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​,0,5,2,12
山西青年报,05月29日09:42,来自微博视频号, #今年我国已痛失15位院士#今年以来，我国已痛失15位两院院士。闵桂荣、彭士禄、周又元、周毓麟、袁隆平、吴孟超……他们献身科研，呕心沥血，转发致敬，缅怀！L享重庆的微博视频​,0,0,0,2
青年报,05月29日09:41,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！L新华网的微博视频​​​,0,2,1,4
团结报团结网,05月29日09:40,来自360安全浏览器, #团结报热点抢先读#P1：【两院院士大会中国科协第十次全国代表大会在京召开】；P2：【陆桂华：推进国家水网重大工程建设提升水安全保障能力】；P3：【两岸茶人品茗交流话发展】；P4：【参加中央媒体赴江西赣州学习调研活动纪行】；P5：【读绝笔家书品家国情怀】；P6：【战地黄花分外香——吴作人油画作品赏析】；P7：【吴孟超院士生命中的红色记忆】；P8：【大学时代的袁隆平】。详戳：O网页链接  ,0,0,1,2
六合发布,05月29日09:40,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！#干货马住#L新华网的微博视频​​​,0,6,3,2
大连校园,05月29日09:37,来自微博视频号, #对袁老你有什么记忆#“我一直有两个梦，一个是禾下乘凉梦，一个是杂交水稻覆盖全球梦。”——袁隆平辽师学子用绘画作品，向袁老致敬！[水稻]L大连校园的微博视频​,0,1,11,15
科技日报,05月29日09:35,来自微博weibo.com, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来美好生活是因为有科学家在奋斗。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓#530全国科技工作者日#​（人民日报）  ,0,7,3,47
新浪阅读招聘,05月29日09:30,来自微博weibo.com, #早安#成功没有捷径。我不在家，就在试验田；不在试验田，就在去试验田的路上。——袁隆平​,0,1,1,2
武清检察,05月29日09:25,来自iPhone客户端, 【#中国共产党的十万个为什么#为什么袁隆平申请研究经费常常是“秒到账”？】#中国共产党一百年#众所周知，科研机构或团队申请经费需要走一套完备的流程，自然也就需要一定的时间和周期。可你知道吗？刚刚仙逝的袁隆平院士当年接受媒体采访时曾透露过，他申请科研经费常常是“秒到账”，这又是为什么呢？O为什么袁隆平申请研究经费常常是“秒到账”？  ,0,0,1,0
乐清发布,05月29日09:20,来自微博视频号, 【#重听袁隆平这句话泪流满面#】袁隆平院士将毕生精力用在了水稻育种事业上。“大家吃不饱饭，我亲眼见过。”当记者问袁老，会不会害怕那样的场景再次出现，他坚定回答，“不可能了”！网友：谢谢您让这句“不可能”成为现实，致敬！#共和国痛失袁隆平院士#L央视新闻的微博视频​,0,0,0,9
金陵晚报,05月29日09:18,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！#干货马住#L新华网的微博视频​​​,0,31,6,145
昆明五华发布,05月29日09:15,, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,0
中原盾,05月29日09:15,来自微博视频号, 【记住他们！#今年我国已痛失15位院士#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！（新华网）L新华网的微博视频​,0,2,0,0
钟祥正义检察,05月29日09:14,来自微博weibo.com, #我们一起来读报#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质。O检察日报​,0,0,0,0
群众新闻网,05月29日09:10,来自iPhoneX, 【#今年我国已痛失15位院士#送别，致敬！】今年，已有15位院士相继离我们而去。他们一生呕心沥血，不懈追寻，奉献祖国。斯人已逝，但精神永存。今天，一起致敬国之脊梁↓↓转发，送别！（央视新闻）#2021两院院士大会#​​​#袁隆平先生#​,0,1,0,2
陕西日报,05月29日09:08,来自iPhoneX, 【#今年我国已痛失15位院士#送别，致敬！】今年，已有15位院士相继离我们而去。他们一生呕心沥血，不懈追寻，奉献祖国。斯人已逝，但精神永存。今天，一起致敬国之脊梁↓↓转发，送别！（央视新闻）#2021两院院士大会#​​​#袁隆平先生#​,0,2,1,9
安宁检察,05月29日09:07,来自HUAWEIMate30Pro5G, #新闻早七点#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质O检察日报​​​,0,0,0,0
宜川检察,05月29日09:05,来自iPhone客户端, //@延安检察:【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。,0,0,1,1
汕头政法,05月29日09:05,来自RedmiK305G先锋, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,0
宜宾团市委,05月29日09:05,来自华为Mate30EPro5G, #宜宾青年之声#【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​@人民日报  ,0,0,0,0
新浪江苏,05月29日09:03,来自Android, 【记住他们！#为中国人吃好饭这些院士倾尽一生#】2021年才过去不到一半，已有15位院士相继逝世。下面，跟着袁隆平爷爷一起，记住这些仍然陪在我们身边或已离我们远去的闪亮的名字吧！#中国科学家青春的模样#L新华网的微博视频​,0,117,19,469
湖北省人民检察院,05月29日09:00,来自新版微博weibo.com, #我们一起来读报#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质。O检察日报@最高人民检察院@检察日报​,0,1,0,0
新都服务,05月29日08:59,来自vivoX23AI非凡摄影, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】#新都服务.生活资讯#“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​2成都  ,0,0,0,0
郫都发布,05月29日08:58,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,1,1,1
六安裕安检察,05月29日08:57,来自小米10S, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,4,4,32
延安检察,05月29日08:56,来自HUAWEIMate30, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。,0,1,2,0
银川发布,05月29日08:55,来自360安全浏览器, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓,0,0,0,0
芜湖弋江检察,05月29日08:55,, 【天津检察机关依法对某网民侵害袁隆平院士名誉的行为开展公益诉讼立案调查】5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。天津市静海区网民李某（男，38岁）在微信朋友圈发表侮辱性言论，造成恶劣社会影响。目前，公安机关已对其采取刑事强制措施。天津检察机关决定依法履行检察公益诉讼职责，对李某侵害袁隆平院士名誉、侵害社会公共利益的行为立案调查。#弋小检播报# #男子朋友圈侮辱袁隆平被立案调查#（天津市检察院）  ,0,0,0,1
陕西检察,05月29日08:53,来自Android, #新闻早七点#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质（检察日报）O检察日报​​​,0,20,6,6
全国校园电影院线,05月29日08:52,, #小影分享#【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,0,0,0
天津市人民检察院,05月29日08:51,来自HUAWEIP40Pro5G, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​  ,0,1,7,5
青春襄阳,05月29日08:50,来自微博weibo.com, #襄阳团团在线科普#【#中国人能自由吃瓜离不开这位奶奶#怎样做个聪明的“吃瓜群众”？】中国人能自由吃瓜，离不开#吴明珠奶奶#数十年的研究和奉献，她是袁隆平的同学，影响了中国的瓜田。红心脆、香妃蜜瓜、皇后蜜瓜、郁金香甜瓜、绿宝石瓜、麒麟瓜……这些耳熟能详的瓜，都和吴奶奶有关。如何正确干掉一只西瓜，做个聪明的吃瓜群众？  ,0,0,0,1
检察日报,05月29日08:44,来自微博weibo.com, #新闻早七点#①更加自觉扛起检察责任为未成年人健康成长提供有力司法保护②#男子朋友圈侮辱袁隆平被立案调查#③被查处后，“三无”船舶继续大肆采砂④发挥司法案例引领价值提升知识产权检察保护品质O检察日报​,0,6,1,4
河北长城网,05月29日08:42,来自iPhone客户端, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​（人民日报）  ,0,2,2,12
徽州反邪教,05月29日08:38,来自vivoX50Pro专业影像, 【择一事，尽全心！致敬#衣食住行背后的院士天团#】“杂交水稻之父”袁隆平，一生躬耕田间，只为天下稻香年丰；“甜瓜院士”吴明珠，一心扎根新疆，只为岁岁瓜果飘香…网友：衣食住行，方方面面，原来#美好生活是因为有科学家在奋斗#。“科”之大者，为国为民，转发传递：感谢数十年如一日的钻研↓↓​​​@人民日报  ,0,0,0,0
